> HerHC-Genscript
 %Min windows = 58% of gene
 Largest magnitude %Min = -56 at codon 299 
[codon window], [value], [random reverse translation average]
241, -2.55, 27.42475
242, -13.96, 28.22575
243, -14.65, 30.2897
244, -8.23, 29.94495
245, -4.07, 29.8103
246, -5.26, 29.92275
247, -11.83, 29.03545
248, -8.5, 28.15915
249, 0.63, 28.201
250, 5.19, 26.40305
251, 0.24, 26.6036
252, 2.81, 27.6012
253, -1.74, 26.87345
254, 5.93, 27.9927
255, 8.76, 27.6592
256, -3.45, 26.9574
257, -4.61, 28.32905
258, -6.14, 26.0261
259, -12.5, 25.82035
260, -10.25, 24.43185
261, -17.68, 24.5695
262, -16.45, 24.9062
263, -18.77, 24.57675
264, -15.02, 24.36235
265, -15.02, 24.1462
266, -24.09, 23.19975
267, -15.33, 25.75885
268, -16.74, 25.4466
269, -9.66, 22.9231
270, 11.37, 22.71605
271, 11.37, 22.52645
272, 7.95, 22.6913
273, 12.87, 26.20705
274, 24.04, 24.0994
275, 36.17, 25.24725
276, 49.39, 24.78455
277, 43.45, 26.252
278, 35.64, 28.3369
279, 29.77, 27.87515
280, 32.45, 27.41255
281, 26.47, 26.9852
282, 19.48, 26.77675
283, 16.17, 27.34485
284, 5.38, 25.92185
285, 20.39, 25.79865
286, 17.71, 26.9077
287, 0.8, 29.6561
288, -5.44, 28.8128
289, -10.44, 28.04535
290, -13.54, 25.79745
291, -22.54, 26.1333
292, -32.55, 25.9471
293, -41.53, 26.93645
294, -43.9, 25.93055
295, -46.19, 23.80955
296, -44.47, 24.1342
297, -54.14, 24.30945
298, -54.29, 24.39345
299, -56.15, 24.5552
300, -36.42, 24.28085
301, -30.88, 23.9843
302, -34.77, 25.49135
303, -37.71, 25.4244
304, -37.36, 22.9644
305, -36.47, 23.13715
306, -36.15, 23.1226
307, -38.81, 23.43965
308, -35.31, 22.9441
309, -44.87, 22.3366
310, -43.65, 21.3334
311, -36.43, 21.0727
312, -29.22, 20.6831
313, -3.68, 23.19265
314, -4.48, 23.99875
315, 9.26, 25.62055
316, 7.31, 26.91785
317, -17.12, 29.0763
318, -5.18, 29.86615
319, -5.74, 27.70075
320, -5.74, 27.74925
321, -9.69, 29.02365
322, -17.11, 29.93295
323, -4.73, 29.5568
324, -1.35, 29.1634
325, 9.42, 30.60175
326, 13.21, 30.90885
327, 13.2, 32.62505
328, 15.61, 32.69435
329, 11.12, 33.81145
330, -1.74, 33.90555
331, 5.68, 34.0128
332, 3.26, 34.08065
333, 0.57, 33.3499
334, 1.6, 31.9793
335, -7.81, 31.2831
336, -3.46, 31.88115
337, 10.4, 31.03035
338, 22.21, 32.5762
339, 24.25, 32.92885
340, 11.2, 33.0112
341, 8.91, 33.5369
342, 3.53, 31.69435
343, 7.98, 31.5136
344, 8.61, 29.24085
345, 5.41, 29.36405
346, 12.39, 28.0257
347, 16.96, 27.0638
348, 17.21, 27.641
349, 12.53, 26.2108
350, 17.27, 26.1743
351, 20.28, 25.0536
352, 18.77, 25.7027
353, 12.64, 25.6687
354, 1.32, 24.8453
355, -6.99, 22.37765
356, 1.83, 20.8382
357, 14.4, 22.4851
358, 17.11, 20.90405
359, 12.83, 21.349
360, 15.14, 23.10585
361, 28.63, 23.1408
362, 25.08, 22.083
363, 20.97, 22.7965
364, 20.07, 24.528
365, 15.3, 24.4861
366, 13.82, 24.0142
367, 12.93, 24.13945
368, 11.53, 25.134
369, 5.58, 24.71315
370, 7.68, 24.51915
371, 0.68, 28.24125
372, 5.99, 29.31025
373, 10.65, 30.5966
374, -3.32, 28.4212
375, -6.23, 28.5784
376, -5.95, 28.66525
377, -14.28, 27.18375
378, -30.99, 27.26305
379, -33.72, 27.38555
380, -33.36, 27.7437
381, -45.99, 27.52095
382, -49.71, 28.7465
383, -44.56, 29.3624
384, -40.79, 29.4393
385, -30.08, 29.57755
386, -24.15, 30.44675
387, -18.6, 30.4897
388, 2.46, 29.38855
389, -3.48, 28.08815
390, -10.31, 26.78955
391, -7.76, 27.1945
392, -6.78, 27.44585
393, -4.77, 27.435
394, -6.99, 27.6723
395, -3.07, 27.5846
396, 3.29, 27.3171
397, 9.49, 27.7361
398, 22.13, 26.43605
399, 22.31, 25.4873
400, 23.21, 25.45985
401, 23.41, 24.61455
402, 28.09, 25.8765
403, 31.59, 25.07795
404, 31.42, 24.501
405, 19.88, 23.34355
406, 15.42, 26.3937
407, 13.34, 26.44025
408, 12.9, 26.9896
409, 16.49, 26.8099
410, 8.91, 26.5846
411, 12.32, 26.3799
412, 10.88, 27.09295
413, 6.48, 27.1458
414, -0.91, 26.29625
415, -19.2, 26.4313
416, -18.36, 26.7436
417, 2.27, 28.91995
418, 3.23, 28.82705
419, -14.34, 27.4709
420, -15.24, 27.2619
421, -20.33, 27.82225
422, -16.28, 27.6172
423, -18.75, 25.2711
424, -10.32, 25.3728
425, -6.49, 24.51035
426, -4.94, 25.00225
427, 18.06, 24.3486
428, 17.46, 24.6971
429, 11.07, 23.28865
430, 25.44, 23.6857
431, 27.46, 24.81975
432, 34.75, 26.4451


