> HerHC-IDT
 %Min windows = 19% of gene
 Largest magnitude %Min = -26 at codon 62 
[codon window], [value], [random reverse translation average]
100, 14.55, 29.5884
101, 14.55, 29.33295
102, 19.97, 29.70255
103, 15.27, 28.5817
104, 22.26, 30.22645
105, 20.57, 30.0973
106, 11.72, 29.8467
107, 10.18, 29.36115
108, 1.95, 30.74335
109, -2.35, 31.3677
110, -0.13, 30.88805
111, -8.85, 29.92775
112, -6.68, 29.59945
113, -5.07, 29.15125
114, -12.47, 29.01305
115, -12.76, 30.40325
116, -4.05, 31.38155
117, 8.46, 30.9564
118, 0.8, 30.4725
119, -2.77, 30.29435
120, -0.52, 30.10635
121, -12.25, 29.2288
122, -12.25, 29.14995
123, -7.88, 29.8348
124, -11.26, 30.4942
125, -6.19, 29.1568
126, -3.1, 29.6467
127, -5.73, 30.9376
128, -1.17, 29.9619
129, -4.53, 31.06475
130, -2.56, 30.6631
131, 7.3, 30.47105
132, 14.41, 29.617
133, 13.4, 28.6992
134, 10.37, 28.74105
135, 11.24, 29.26145
136, 13.75, 29.42665
137, 18.36, 31.14075
138, 16.21, 30.4487
139, 20.71, 31.63495
140, 16.71, 31.03945
141, 15.88, 30.7997
142, 13.2, 30.3478
143, 13.14, 28.9519
144, 15.32, 27.5489
145, 18.27, 28.5173
146, 25.5, 26.5124
147, 28.69, 27.73455
148, 27.04, 30.28725
149, 12.49, 29.15395
150, 3.91, 29.7166
151, 0.97, 30.13565
152, 9.36, 31.08675
153, 3.57, 31.22465
154, -0.76, 30.1686
155, 7.81, 31.04345
156, 6.28, 30.13605
157, 3.96, 30.6095
158, 8.76, 32.07265
159, 10.57, 32.0307
160, 21.53, 31.42855
161, 17.9, 31.1096
162, 22.75, 30.9534
163, 21.14, 30.9449
164, 25.09, 30.91395
165, 16.69, 29.29715
166, 21.07, 30.0225
167, 27.73, 29.3022
168, 25.96, 28.42175
169, 20.77, 27.1963
170, 26.34, 26.6896
171, 23.36, 26.6472
172, 15.97, 26.04905
173, 14.55, 25.99335
174, 22.88, 25.3563
175, 21.53, 24.4451
176, 28.22, 24.51205
177, 26.09, 23.91055
178, 28.55, 24.3124
179, 21.34, 24.958
180, 28.11, 26.08565
181, 27.02, 25.60825
182, 26.32, 25.7367
183, 25.61, 26.3926
184, 26.15, 26.6092
185, 26.35, 27.6153
186, 25.07, 28.01955
187, 25.52, 28.3429
188, 21.98, 28.4675
189, 27.12, 28.5336
190, 27.27, 28.6637
191, 21.61, 28.5336
192, 32.13, 28.8912
193, 32.13, 28.4916
194, 25.94, 29.90715
195, 24.91, 30.66555
196, 27.71, 29.97435
197, 11.47, 27.95315
198, -3.88, 26.61365
199, 4.44, 25.5865
200, 7.81, 24.04445
201, 19.89, 26.59615
202, 27.83, 26.31675
203, 22.73, 27.70115
204, 19.41, 27.324
205, 27.69, 27.01205
206, 24.71, 27.3276
207, 20.04, 26.5941
208, 15.93, 26.67395
209, 8.13, 25.6918
210, -1.79, 26.585
211, -12.32, 26.799
212, -10.67, 25.56325
213, 1.41, 26.5719
214, 14.17, 28.0264
215, 18.48, 28.8626
216, 23.52, 31.18755
217, 19.58, 32.2537
218, 2.72, 32.11585
219, -6.29, 31.42655
220, -1.81, 29.21405
221, -0.84, 28.72895
222, 2.01, 30.7225
223, 6.64, 31.88415
224, 6.76, 33.4194
225, 6.74, 33.1393
226, 14.1, 32.23475
227, 14.34, 31.9567
228, 29.41, 31.05045
229, 29.46, 30.94035
230, 29.46, 31.28835
231, 27.34, 31.3577
232, 29.69, 30.92765
233, 29.69, 31.0459
234, 33.07, 30.15715
235, 33.47, 29.0531
236, 41.36, 29.5544
237, 40.92, 29.84495
238, 46.86, 30.80835
239, 42.5, 28.7675
240, 40.06, 27.62285
241, 51.97, 27.58445
242, 54.2, 27.6496
243, 50.41, 29.59895
244, 44.73, 29.16655
245, 30.68, 30.37
246, 34.16, 30.4591
247, 30.98, 29.7792
248, 21.81, 28.5723
249, 16.17, 28.1517
250, 9.5, 26.8788
251, 11.39, 26.7572
252, 10.11, 26.83155
253, 11.44, 26.5056
254, 14.46, 26.41575
255, 11.01, 26.1344
256, 8.67, 26.2873
257, 11.28, 27.1592
258, -2.69, 24.98375
259, -7.12, 24.67045
260, -10.45, 23.00905
261, -3.61, 23.3516
262, -0.14, 22.33755
263, -11.87, 21.8412
264, -12.83, 21.49015
265, -9.4, 21.51295
266, 2.24, 21.5792
267, -4.74, 25.00975
268, -19.85, 26.33135
269, -5.77, 26.13845
270, -26.05, 25.51345
271, -26.05, 25.44175
272, -19.87, 25.74665
273, 4.64, 28.34155
274, 2.2, 25.9744
275, 6.86, 27.94915
276, 14.2, 28.1845
277, 6.19, 29.56565
278, 3.72, 32.01575
279, 8.33, 31.213
280, 4.19, 30.55375
281, 7.16, 30.2392
282, 12.45, 30.6138
283, 8.85, 31.0096
284, 26.04, 27.94795
285, 32.68, 27.6221
286, 28.13, 27.7697
287, 31.32, 30.764
288, 26.11, 31.22625
289, 19.9, 30.6168
290, 11.26, 28.1591
291, 5.79, 28.59305
292, 1.12, 27.16705
293, -0.99, 27.84645
294, 10.52, 26.93215
295, 21.36, 25.43005
296, 19.75, 25.9353
297, 19.41, 26.41025
298, 19.59, 26.19355
299, 18.97, 26.3922
300, 16.3, 26.31305
301, 10.65, 25.98025
302, 18.24, 28.06135
303, 17.53, 27.6591
304, 15.65, 26.0817
305, 16.89, 25.56095
306, 22.94, 25.4715
307, 20.9, 26.02615
308, 24.53, 25.44895
309, 27.33, 27.11975
310, 29.76, 26.2272
311, 19.91, 26.05735
312, 5.43, 25.33505
313, 1.95, 27.69425
314, 1, 26.4746
315, 0.48, 28.82755
316, -0.6, 29.2168
317, 7.19, 31.3422
318, 4.88, 32.2721
319, -10.63, 29.67725
320, -6.31, 29.92955
321, 6.05, 29.62475
322, 5.52, 30.0203
323, 11.71, 29.7687
324, 11.47, 29.3842
325, 21.04, 30.9235
326, 23.81, 30.61055
327, 16.84, 32.22365
328, 20.32, 32.8655
329, 14.94, 34.00585
330, 24.83, 34.73795
331, 34.22, 35.32925
332, 34.22, 35.1856
333, 41.07, 35.34345
334, 29.13, 33.6355
335, 33.4, 32.6664
336, 29.04, 32.92425
337, 20.71, 32.02205
338, 17.95, 33.7693
339, 25.04, 34.7339
340, 17.98, 34.6118
341, 17.68, 35.40955
342, 12.81, 33.81135
343, 10.94, 33.61905
344, 14.9, 31.2003
345, 11.06, 30.5274
346, 16.2, 29.082
347, 6.76, 27.1699
348, -0.25, 28.13095
349, -8.91, 27.4067
350, -2.6, 27.3622
351, 13.58, 27.2121
352, 11.92, 27.70705
353, 17.06, 27.43455
354, 31.78, 27.6917
355, 35.56, 26.92345
356, 30.15, 25.46325
357, 37, 27.13635
358, 39.18, 25.4307
359, 35.59, 25.6938
360, 43.89, 26.72315
361, 48.2, 27.16225
362, 54, 27.03495
363, 57.11, 28.24055
364, 53.11, 29.98885
365, 61.42, 29.5843
366, 70.07, 29.1403
367, 67.64, 29.184
368, 64.54, 28.9854
369, 65.84, 28.60555
370, 67.04, 28.4254
371, 65.73, 30.21965
372, 55.23, 29.6363
373, 60.86, 30.48375
374, 50.55, 29.2813
375, 53.44, 29.5894
376, 53.82, 29.74605
377, 50.79, 28.9885
378, 50.57, 29.4344
379, 43.89, 29.71195
380, 24.63, 28.4636
381, 20.31, 27.3076
382, 2.51, 29.5638
383, -7.42, 29.67215
384, -12.81, 28.151
385, -11.91, 28.37005
386, -16.46, 28.5712
387, -20.2, 28.18805
388, -20.2, 27.8786
389, -13.54, 28.28235
390, -25.04, 27.48175
391, -22.92, 27.06155
392, -5.29, 25.9818
393, -5.56, 26.0178
394, -7.73, 25.9467
395, -3.82, 25.97965
396, -4.29, 25.21375
397, 2.97, 25.4415
398, 1.82, 23.62685
399, 8.61, 21.8681
400, 10.56, 21.1637
401, 17.25, 21.2746
402, 12.27, 23.53655
403, 14.44, 23.17845
404, 22.16, 23.4032
405, 10.11, 21.75475
406, 12.81, 22.85035
407, 15.13, 22.85925
408, 10.58, 23.52585
409, -5.07, 24.2241
410, -1.96, 24.77715
411, -2.42, 24.94845
412, -1.5, 25.024
413, -2.69, 25.2909
414, -3.4, 25.05725
415, 2.29, 25.7675
416, 1.6, 25.8706
417, 2.29, 27.13885
418, 13.49, 27.81115
419, 14.05, 25.98945
420, 14.71, 25.71765
421, 11.97, 25.78175
422, 16.06, 26.0426
423, 12.07, 24.2599
424, 6.07, 25.016
425, 11.4, 24.17635
426, 22.96, 23.95455
427, 19.55, 23.01825
428, 21.83, 23.1903
429, 18.49, 23.7169
430, 18.32, 23.60855
431, 23.35, 25.24285
432, 30.94, 27.2592


