> HerHC-Arch1_HC
 %Min windows = 48% of gene
 Largest magnitude %Min = -70 at codon 415 
[codon window], [value], [random reverse translation average]
106, 41.54, 28.97705
107, 39.59, 28.61845
108, 30.16, 29.80725
109, 26.59, 30.9243
110, 24.03, 30.40515
111, 27.36, 29.27175
112, 23.88, 29.31805
113, 25.65, 29.24895
114, 23.68, 28.5338
115, 14.8, 29.7304
116, 5.34, 30.53855
117, -0.94, 29.92065
118, -15.11, 29.63715
119, -16.28, 29.2307
120, -30.62, 29.07645
121, -32.51, 27.8428
122, -25.54, 27.84445
123, -21.7, 28.3937
124, -26.19, 29.26895
125, -21.22, 28.4016
126, -17.54, 28.3638
127, -15.35, 29.422
128, -2.56, 30.15375
129, -7.5, 30.8228
130, -5.66, 30.46885
131, -5.66, 31.1672
132, -9.2, 30.0434
133, -4.3, 29.0185
134, 0.65, 28.7473
135, 4.21, 28.7805
136, 1.72, 28.82685
137, 9.09, 30.56715
138, 12.59, 30.33345
139, 10.78, 31.7127
140, 3.19, 31.2802
141, 3.79, 31.42375
142, 1.33, 30.17165
143, 3.99, 28.8179
144, 4.03, 27.89845
145, -11.87, 27.43245
146, -2.8, 25.73605
147, -8.22, 27.8126
148, -6.14, 28.9137
149, 11.36, 28.17195
150, 8.94, 28.43735
151, 5.79, 29.4813
152, 13.85, 30.1163
153, 11.72, 30.06235
154, 10.12, 28.85085
155, 7.22, 29.41085
156, 0.97, 28.2584
157, 10.8, 29.14165
158, 24.97, 29.40835
159, 24.97, 30.4472
160, 22.27, 30.35255
161, 18.62, 30.225
162, 13.17, 29.50375
163, 20.42, 30.2522
164, 20.42, 29.991
165, 14.75, 29.4659
166, 5.24, 30.52415
167, 1.34, 30.3969
168, -6.8, 29.2995
169, -14.57, 28.3979
170, -12.39, 27.96685
171, -3.53, 27.8896
172, -7.16, 27.63065
173, -5.63, 27.57745
174, -15.31, 26.5455
175, -31.39, 26.44175
176, -33.54, 26.1039
177, -31.6, 25.98005
178, -24.7, 25.8008
179, -18.99, 26.01835
180, -23.73, 26.3063
181, -11.21, 25.5281
182, -8.2, 25.13465
183, -6.58, 25.40925
184, -0.46, 25.2104
185, 4.21, 26.454
186, 1.65, 26.67825
187, 2.18, 27.13835
188, -11.03, 27.5392
189, -7.08, 27.26295
190, -8.64, 27.54485
191, -2.65, 27.82495
192, -2.65, 28.2018
193, -2.65, 28.5056
194, -5, 28.8322
195, -7.64, 29.2551
196, -10.53, 29.86335
197, -21.83, 27.77885
198, -41.11, 26.8326
199, -33.24, 26.4882
200, -33.9, 25.10385
201, -31.58, 27.4414
202, -38.42, 25.6196
203, -39.34, 27.6634
204, -35.14, 27.32835
205, -26.64, 26.1325
206, -25.23, 26.3151
207, -28.5, 25.6186
208, -33.3, 25.57135
209, -17.29, 23.5837
210, -12, 23.2842
211, -11.55, 24.6992
212, -15.06, 24.26245
213, -2.52, 26.8455
214, -3.49, 29.91145
215, 0.36, 30.4888
216, 6.52, 31.80585
217, 4.38, 34.3966
218, 13.48, 34.3583
219, 13.48, 34.01855
220, 16.64, 30.54925
221, 12.17, 29.66915
222, 13.7, 31.32615
223, 14.9, 32.04095
224, 14.85, 33.5098
225, 22.84, 32.62665
226, 24.3, 32.6742
227, 26.44, 32.5685
228, 24.84, 31.4221
229, 27.11, 31.36475
230, 24.99, 31.52755
231, 24.99, 31.2347
232, 27.34, 30.93785
233, 19.25, 30.88
234, 19.03, 29.2434
235, 10.26, 27.9471
236, 13.17, 28.8846
237, 12.52, 29.71765
238, 14.95, 30.8599
239, 3.84, 29.5748
240, 2.35, 28.5617
241, 1.87, 28.9018
242, -8.14, 29.86605
243, -11.5, 30.83555
244, -17.28, 30.3903
245, -21.36, 29.95415
246, -21.48, 30.22115
247, -25.59, 28.56405
248, -25.06, 26.70785
249, -29.68, 27.1724
250, -31.65, 27.2464
251, -23.98, 26.30965
252, -20, 26.9157
253, -26.84, 26.70995
254, -26.23, 26.59895
255, -20.82, 26.0583
256, -6.53, 25.7163
257, -1.19, 26.7194
258, 6.65, 25.0076
259, 5.38, 23.7827
260, 0.9, 22.18155
261, 6.03, 22.45735
262, 10.84, 22.93995
263, 11.45, 22.30855
264, 8.73, 22.2964
265, 8.73, 22.3821
266, 18.69, 21.722
267, 15.7, 22.63115
268, 5.93, 23.2969
269, 2.97, 21.66215
270, 8.63, 21.97965
271, 8.63, 22.04285
272, 3.29, 22.61615
273, -2.07, 25.4168
274, -10.47, 23.1515
275, -15.3, 23.86145
276, -11.77, 25.18255
277, -19.71, 27.1076
278, -4.15, 29.18135
279, -10.19, 28.6106
280, -14.65, 27.9812
281, -18.06, 27.5382
282, -13.41, 28.20115
283, -19.29, 28.03315
284, -4.95, 25.6056
285, 0.21, 26.6471
286, 5.86, 27.5564
287, 20.62, 29.53195
288, 13.9, 29.1655
289, 12.41, 29.41205
290, 13.35, 27.9745
291, 7.73, 28.2458
292, 0.54, 27.83
293, 5.17, 27.76495
294, 5.65, 26.40145
295, -6.94, 25.11575
296, -0.88, 25.5431
297, -1.31, 25.51625
298, -1.65, 25.3906
299, -2.88, 25.5395
300, -4.62, 25.45345
301, -8.67, 25.5466
302, -16.12, 26.5486
303, -15.02, 26.3131
304, -24.95, 24.55695
305, -20.85, 24.3126
306, -18.19, 23.174
307, -23.13, 22.7184
308, -16.68, 21.6418
309, -6.85, 20.5659
310, -15.19, 20.0857
311, -9.35, 19.7013
312, -5.1, 18.28425
313, -5.62, 22.0448
314, 16.7, 23.39655
315, 28.74, 25.77885
316, 25.89, 27.23515
317, 24.53, 28.9068
318, 32.36, 28.9439
319, 36.55, 27.512
320, 36.55, 27.8512
321, 31.75, 27.99135
322, 27.44, 28.3361
323, 26.15, 28.8419
324, 28.86, 28.80565
325, 24.54, 29.9118
326, 28.52, 30.6595
327, 21.52, 31.53315
328, 23.7, 31.29295
329, 26.74, 32.3183
330, 22.8, 32.227
331, 9.75, 31.857
332, 7.33, 31.76505
333, 11.18, 30.8578
334, 11.55, 29.69115
335, 2.51, 29.7572
336, 6.16, 30.24825
337, 15.62, 29.47685
338, 21.16, 30.8113
339, 28.32, 31.94075
340, 21.51, 31.87855
341, 16.46, 32.93425
342, 21.85, 32.38305
343, 23.15, 32.3129
344, 26.28, 31.387
345, 22.64, 31.6937
346, 19.49, 30.8029
347, 26.02, 29.52475
348, 25.63, 29.7078
349, 18.73, 28.382
350, 16.45, 28.18945
351, 12.57, 28.42105
352, 12.88, 28.81205
353, 12.09, 28.90385
354, 12.09, 28.67095
355, 3.99, 27.1114
356, 0.09, 25.70715
357, -0.11, 26.3351
358, 0.72, 24.43925
359, -3.33, 24.27145
360, -16.09, 25.67745
361, -12.26, 26.0887
362, -7.32, 25.8767
363, -18.99, 25.9621
364, -17.22, 26.71835
365, -16.15, 27.1462
366, -16.91, 27.27745
367, -20.73, 27.5403
368, -17.14, 27.47855
369, -24.64, 26.90575
370, -23.92, 26.5676
371, -50.52, 29.11205
372, -52.35, 28.8324
373, -56.16, 30.4589
374, -56.45, 29.89995
375, -54.19, 30.14455
376, -54.65, 30.22075
377, -48.59, 28.886
378, -52.32, 28.4629
379, -55.9, 29.03495
380, -45.54, 30.10355
381, -39.01, 31.31365
382, -23.57, 32.5388
383, -19.06, 32.0425
384, -18.47, 30.3049
385, -19.12, 29.8503
386, -8.96, 30.33415
387, -13.03, 29.80115
388, -10.52, 30.22325
389, -12.13, 30.32025
390, -9.73, 28.73005
391, -7.17, 28.4051
392, -16.47, 27.12985
393, -18.42, 27.0111
394, -24.84, 27.01865
395, -28.75, 26.9603
396, -30.07, 25.95285
397, -21.37, 25.40745
398, -18.24, 23.8359
399, -31.81, 22.68075
400, -29.92, 22.3326
401, -36.36, 22.6795
402, -36.23, 24.10605
403, -42.23, 23.5432
404, -42.02, 24.20535
405, -41.8, 21.8946
406, -40.93, 24.25745
407, -40.21, 24.28195
408, -37.35, 24.1697
409, -31.97, 24.7803
410, -36.16, 25.15805
411, -32.49, 25.14245
412, -35.95, 25.2779
413, -37, 25.49495
414, -52.56, 25.36445
415, -70.4, 25.5437
416, -70.09, 25.5553
417, -62.62, 28.4048
418, -54.57, 28.536
419, -52.63, 27.5953
420, -51.03, 27.353
421, -48.86, 26.9459
422, -43.19, 26.7905
423, -33.67, 25.1311
424, -37.15, 25.04875
425, -34.95, 25.5353
426, -26.67, 25.9355
427, -19.06, 24.7888
428, -12.55, 25.2913
429, -14.86, 24.81145
430, -21.1, 24.79695
431, -14.43, 26.00165
432, -23.85, 28.3527


