> HerHC-Thermo
 %Min windows = 0% of gene
 Largest magnitude %Min = 25 at codon 311 
[codon window], [value], [random reverse translation average]
189, 58.91, 27.62
190, 60.82, 27.07905
191, 57.77, 26.91285
192, 60.52, 25.501
193, 53.71, 24.8156
194, 49.49, 24.71245
195, 48.34, 24.57345
196, 40.58, 24.32305
197, 40.58, 21.38475
198, 38.29, 20.45115
199, 36.35, 20.7578
200, 41.4, 19.53685
201, 49.08, 23.06665
202, 49.16, 20.8106
203, 56.26, 23.19015
204, 56.81, 23.24325
205, 61.23, 23.3778
206, 61.6, 23.70735
207, 55.55, 23.1423
208, 55.55, 23.0417
209, 55.86, 22.4994
210, 60.35, 22.67935
211, 63.51, 23.34045
212, 69.91, 24.05
213, 71.75, 26.1061
214, 70.68, 29.35655
215, 69.58, 30.06255
216, 71.46, 32.36985
217, 74.49, 32.9963
218, 73.12, 33.18215
219, 81.79, 33.929
220, 83.16, 30.6153
221, 71.85, 29.53545
222, 78.58, 31.3117
223, 75.09, 32.30765
224, 80.66, 34.0818
225, 76.2, 33.74975
226, 76.65, 33.1179
227, 74.23, 32.9377
228, 75.47, 32.14575
229, 73.13, 31.9028
230, 73.13, 32.0991
231, 73.13, 31.596
232, 73.18, 31.5237
233, 73.18, 31.15925
234, 71.08, 30.4199
235, 63.34, 29.1672
236, 58.74, 29.3628
237, 46.95, 30.42505
238, 52.91, 31.6153
239, 52.78, 30.4431
240, 57.8, 29.0932
241, 62.04, 28.58035
242, 61.32, 28.91375
243, 60.28, 30.6719
244, 57.21, 30.38005
245, 55.61, 30.16795
246, 54.42, 30.2931
247, 52.22, 29.38925
248, 43.94, 27.6152
249, 47.67, 27.632
250, 48.94, 26.51085
251, 43.07, 26.50165
252, 52.05, 26.10735
253, 58.07, 25.7081
254, 63.92, 25.40635
255, 58.99, 24.63305
256, 49.93, 23.91015
257, 46.41, 24.8634
258, 35.63, 23.3829
259, 43.37, 23.41195
260, 40.69, 21.49445
261, 43.62, 21.7623
262, 38.27, 21.99235
263, 41.17, 21.56675
264, 40.81, 21.3593
265, 53.11, 22.65145
266, 39.36, 21.9953
267, 39.36, 23.55085
268, 53.11, 24.64515
269, 40.42, 24.23475
270, 40.73, 24.4687
271, 40.73, 24.6867
272, 47.98, 25.8237
273, 62.45, 27.2472
274, 63.62, 25.322
275, 74.07, 26.8546
276, 71.34, 26.54955
277, 73.12, 28.1412
278, 79.55, 30.69785
279, 72.27, 30.33815
280, 73.33, 29.5452
281, 66.08, 29.0427
282, 62.85, 28.76855
283, 71.15, 29.3053
284, 63.09, 27.1546
285, 53.83, 27.4595
286, 61.28, 27.84825
287, 62.17, 30.5617
288, 68.22, 30.3529
289, 71.01, 30.21995
290, 63.44, 29.00495
291, 56.26, 28.5626
292, 58.72, 26.8936
293, 60.63, 27.3633
294, 61.58, 25.9268
295, 50.48, 23.85605
296, 53.56, 24.05345
297, 53.69, 24.46265
298, 60.4, 24.4049
299, 60.09, 24.4673
300, 53.07, 24.14415
301, 55.4, 24.4141
302, 61.68, 25.27175
303, 59.26, 25.25055
304, 56.62, 22.80805
305, 53.27, 22.24395
306, 49.73, 21.2704
307, 49.84, 21.36265
308, 57.3, 21.11445
309, 40.09, 22.3429
310, 33.46, 21.609
311, 25.85, 21.94925
312, 34.57, 21.2206
313, 46.41, 23.1418
314, 52.41, 22.41015
315, 53.69, 24.394
316, 58.95, 24.94905
317, 71.66, 26.4592
318, 63.86, 27.41775
319, 61.61, 24.7896
320, 65.2, 24.8185
321, 66.45, 26.2409
322, 59.43, 27.5375
323, 56.04, 27.46095
324, 58.69, 27.24955
325, 61.87, 28.8206
326, 70.36, 28.37035
327, 76.39, 29.16205
328, 70.32, 29.19505
329, 69.26, 30.1808
330, 69.33, 31.163
331, 60.28, 32.03115
332, 60.28, 32.4299
333, 57.62, 32.30495
334, 58.74, 31.1129
335, 65.42, 30.55155
336, 66.57, 31.24865
337, 69.95, 30.87655
338, 69.8, 31.02385
339, 78.08, 31.37975
340, 78.08, 31.73245
341, 79.81, 33.11275
342, 78.61, 32.0464
343, 72.8, 32.50165
344, 61.89, 31.91035
345, 63.72, 32.0396
346, 64.53, 31.09185
347, 61.07, 29.73395
348, 60.58, 29.40425
349, 61.59, 28.15965
350, 57.47, 28.12775
351, 58.84, 28.414
352, 55.47, 28.6462
353, 53.39, 28.80875
354, 53.39, 28.4872
355, 46.14, 27.9779
356, 43.95, 26.7537
357, 49.79, 27.74135
358, 42.57, 25.85835
359, 40.79, 25.6148
360, 48.95, 26.46695
361, 53.97, 25.49735
362, 51.13, 24.40795
363, 54.43, 24.9247
364, 58.34, 26.4454
365, 66.43, 26.92625
366, 64.81, 26.3856
367, 68.06, 26.6453
368, 57.86, 26.4941
369, 65.26, 25.84085
370, 65.01, 25.59695
371, 63.61, 27.54025
372, 72.61, 26.9947
373, 73.97, 27.823
374, 64.48, 26.211
375, 67.5, 26.1194
376, 67.42, 26.3055
377, 65.28, 24.8649
378, 70.69, 25.31295
379, 82.13, 25.9904
380, 73.03, 26.10705
381, 71.4, 25.8492
382, 70.25, 28.0258
383, 72.48, 28.9537
384, 76.52, 28.51975
385, 75.36, 27.97325
386, 75.36, 27.83435
387, 67.39, 27.73395
388, 67.39, 28.36425
389, 61.09, 28.729
390, 55.83, 27.6191
391, 59.34, 27.6482
392, 50.68, 27.29335
393, 50.79, 27.3296
394, 48.34, 27.18335
395, 48.34, 27.1743
396, 51.02, 26.89345
397, 56.71, 26.98495
398, 49.3, 25.87735
399, 41.33, 24.44445
400, 37.31, 23.634
401, 28.57, 23.30195
402, 40.24, 25.34985
403, 35.19, 25.89705
404, 42.96, 25.77885
405, 32.04, 23.1909
406, 40.15, 24.3515
407, 42.69, 24.5112
408, 49.67, 25.03745
409, 55.15, 25.0615
410, 52.14, 24.36555
411, 55.38, 24.63705
412, 52.03, 25.066
413, 50.16, 25.0222
414, 46.38, 24.4835
415, 53.37, 24.0313
416, 54.45, 24.0757
417, 47.67, 27.369
418, 56.87, 27.74255
419, 49.24, 26.1588
420, 49.63, 26.0674
421, 45.27, 26.20565
422, 52.79, 26.49855
423, 51.43, 25.24895
424, 53.32, 24.85635
425, 48.58, 24.39485
426, 48.73, 25.41615
427, 58.94, 26.44495
428, 62.19, 25.5843
429, 56.32, 25.26045
430, 49.34, 26.2328
431, 52.46, 26.91745
432, 55.88, 27.8307


