> HSA Arch1-HC
 %Min windows = 69% of gene
 Largest magnitude %Min = -58 at codon 515 
[codon window], [value], [random reverse translation average]
108, -24.1, 31.3822
109, -21.66, 32.0492
110, -20, 31.4108
111, -19.27, 31.39505
112, -24.2, 31.85715
113, -21.64, 31.3019
114, -16.39, 29.591
115, -21.18, 29.3808
116, -15.72, 29.8135
117, -12.17, 27.3897
118, -32.3, 25.03075
119, -25.24, 25.05225
120, -18.89, 23.9826
121, -11.26, 24.50305
122, -17.52, 23.5634
123, -18.73, 23.2796
124, -21.5, 22.8552
125, -33.48, 22.704
126, -33.48, 23.64485
127, -36.24, 25.5185
128, -42.38, 27.3666
129, -39.82, 27.4571
130, -41.13, 29.2784
131, -46.48, 29.56435
132, -44.86, 29.73505
133, -51.03, 29.26155
134, -41.97, 29.54005
135, -23.15, 31.2722
136, -29.75, 30.6009
137, -30.96, 29.0421
138, -38.25, 28.4166
139, -33.8, 28.90105
140, -30.49, 28.7894
141, -23.44, 29.702
142, -22.03, 29.4042
143, -30.01, 29.20165
144, -24.04, 28.0328
145, -16.16, 25.88925
146, 1.2, 27.51705
147, 15.68, 27.3509
148, 13.23, 27.3232
149, 14.19, 28.327
150, 11.42, 27.77225
151, 10.71, 27.7464
152, 3.07, 26.487
153, 2.71, 27.23465
154, 15.37, 29.88995
155, 23.99, 31.58945
156, 20.5, 31.03015
157, 20.62, 30.9537
158, 20.62, 30.55335
159, 17.57, 31.52165
160, 22.27, 30.29835
161, 18.7, 30.01555
162, 14.68, 29.24065
163, 2.21, 29.38915
164, -7.48, 27.83605
165, -6.44, 27.68035
166, -2.41, 26.9327
167, -2.41, 27.18495
168, -1.78, 25.86735
169, -4.57, 27.6543
170, 2.54, 27.3979
171, -4.1, 26.59045
172, -10.71, 26.90625
173, -8.2, 27.1784
174, -8.74, 28.9886
175, -7.25, 28.9739
176, 1.33, 27.90645
177, 2.55, 29.2737
178, 4.21, 29.25725
179, 2.01, 30.44255
180, 4.86, 30.75045
181, -3.11, 30.844
182, -0.34, 31.10765
183, -3.62, 31.4789
184, 0.72, 31.78935
185, -3.92, 33.05675
186, -0.15, 31.20395
187, -8.93, 31.79355
188, -11.26, 31.68
189, -3.65, 30.6528
190, -9.94, 32.1086
191, -15.54, 30.0003
192, -23.74, 31.2462
193, -32.24, 31.4704
194, -38.39, 29.83395
195, -38.39, 30.0339
196, -30.31, 31.3231
197, -31.55, 29.90865
198, -34.24, 31.39075
199, -38.39, 30.9159
200, -24.87, 31.42045
201, -31.81, 32.7404
202, -33.24, 31.83595
203, -30.31, 31.384
204, -30.31, 31.0651
205, -35.7, 32.4552
206, -38.96, 32.59515
207, -35.48, 32.04315
208, -30.38, 32.4029
209, -12.47, 32.3538
210, -17.93, 32.5753
211, -14.52, 32.44
212, -15.79, 33.307
213, -13.47, 31.64495
214, -3, 31.02835
215, 1.73, 29.0633
216, 3.11, 29.3467
217, -17.1, 28.20385
218, -15.59, 26.8377
219, 0.83, 27.78125
220, -6.52, 27.9988
221, -10.05, 28.3714
222, 2.14, 27.12605
223, 2.02, 26.9775
224, 4.49, 26.45745
225, 2.08, 26.81365
226, -1.74, 25.5308
227, 5.06, 25.1056
228, 2.46, 25.5223
229, 2.15, 24.1276
230, -0.27, 24.7456
231, -0.26, 26.26125
232, 1.04, 26.891
233, -5.72, 26.6655
234, 1.6, 26.04835
235, 8.33, 24.8624
236, 2.98, 24.7912
237, 7.24, 26.11405
238, 20.04, 25.6416
239, 8.35, 24.60995
240, 4.92, 26.41265
241, 16.47, 27.7354
242, 13.14, 27.27475
243, -0.46, 25.7982
244, -3.95, 27.24765
245, -0.56, 26.92665
246, 1.53, 26.592
247, -0.33, 26.8814
248, -9.05, 26.0369
249, -0.51, 25.95635
250, 7.02, 26.34145
251, 4.6, 27.5184
252, -4.12, 27.85355
253, -11.88, 27.2465
254, -1.83, 27.5208
255, -4.13, 27.2913
256, 2.6, 28.07685
257, 8.68, 26.6127
258, -11.56, 24.45385
259, -4.4, 24.5269
260, 7.97, 25.611
261, 6.7, 24.2559
262, 6.43, 24.7757
263, 0.95, 24.1046
264, 4.42, 22.86685
265, 6.98, 24.4268
266, 2.2, 23.95235
267, -4.17, 23.6305
268, -3.75, 22.98805
269, -0.43, 23.064
270, 7.12, 22.8875
271, -4.41, 21.4583
272, -10.57, 21.6887
273, 0.3, 21.43565
274, 9.92, 24.3125
275, 15.18, 24.82615
276, 6.66, 25.10905
277, 6.66, 24.5552
278, 7.5, 24.32285
279, 10.15, 23.9203
280, 10.15, 24.1213
281, 8.58, 24.36835
282, -2.7, 24.2078
283, 9.86, 26.06265
284, 11.35, 26.50125
285, 13.03, 26.3884
286, 10.09, 27.65425
287, 2.32, 28.1313
288, 2.28, 27.78855
289, 12.45, 28.87865
290, 4.09, 29.6367
291, -10.88, 27.75275
292, -5.53, 27.43025
293, -3.3, 27.55405
294, -3.3, 27.23595
295, 5.47, 27.2658
296, 3.44, 27.4239
297, 9.97, 27.41435
298, 6.77, 27.1275
299, 11.05, 26.30875
300, 0.88, 25.385
301, 4.08, 25.6021
302, 4.62, 25.99465
303, 18.92, 26.8015
304, 29.21, 26.2156
305, 31.32, 27.0151
306, 23.86, 24.6446
307, 32.32, 23.2501
308, 31.54, 23.31195
309, 27.93, 23.54505
310, 45.38, 24.0473
311, 32.77, 26.5071
312, 25.67, 26.6439
313, 21.96, 26.37305
314, 7.66, 26.24995
315, 11.08, 26.47975
316, 8.32, 26.3966
317, 9.25, 26.5226
318, 8.08, 27.29525
319, 7.87, 29.6774
320, -3.78, 29.2969
321, -7.26, 29.8712
322, -2.75, 30.4917
323, 0.63, 29.65405
324, -6.59, 29.3517
325, 0.95, 29.21305
326, -0.99, 29.1109
327, -24.63, 28.945
328, -27.08, 27.46245
329, -25.06, 27.25165
330, -22.62, 27.4671
331, -19.8, 29.10585
332, -18.38, 28.279
333, -12.68, 29.2102
334, -9.82, 29.0654
335, -8.96, 29.10865
336, -10.01, 27.24605
337, -13.95, 26.13995
338, -14.07, 26.5971
339, -25.66, 26.30245
340, -30.25, 26.589
341, -32.17, 26.5836
342, -34.14, 27.00055
343, -33.63, 27.0752
344, -29.76, 27.1189
345, -32.35, 27.9781
346, -18.91, 28.4378
347, -18.18, 29.81055
348, -18.07, 28.20485
349, -13.27, 30.5668
350, -16.55, 29.44245
351, -13.97, 29.19225
352, -13.49, 28.63225
353, -11.26, 28.54915
354, -5.89, 29.1873
355, -8.55, 28.33115
356, -4.12, 27.58925
357, -5.19, 28.18085
358, 4.62, 28.1426
359, -1.81, 27.30155
360, -1.92, 26.9161
361, -1.62, 26.57825
362, 19.46, 27.3291
363, 5.52, 25.32555
364, 2.78, 23.83115
365, 12.45, 23.70785
366, 3.45, 21.7485
367, 12.44, 23.28495
368, 3.38, 23.7412
369, 0.86, 23.63485
370, -1.52, 23.0682
371, -3.49, 22.80895
372, -3.49, 23.08705
373, 5.24, 22.82945
374, 7.83, 22.9013
375, 1.41, 23.21055
376, 1.41, 23.41865
377, -6.2, 22.9877
378, -6.41, 23.12095
379, -21.19, 21.28755
380, -27.93, 22.0893
381, -23.83, 21.67825
382, -35.26, 24.055
383, -35.26, 23.77585
384, -46.51, 22.21015
385, -39.48, 21.50615
386, -40.25, 21.34485
387, -47.2, 22.56685
388, -53.05, 21.0245
389, -44.42, 24.2562
390, -49.53, 23.5189
391, -47.33, 24.17835
392, -44.38, 23.4119
393, -44.67, 25.63285
394, -37.25, 26.4469
395, -36.26, 27.01005
396, -30.19, 27.0413
397, -23.44, 26.8515
398, -27.27, 26.6336
399, -25.31, 26.83035
400, -25.66, 26.83565
401, -29.69, 26.7671
402, -37.2, 26.59095
403, -32.67, 26.91365
404, -19.63, 27.87665
405, -17.28, 27.89685
406, -18, 26.4884
407, -18.42, 27.3321
408, -22.4, 26.88805
409, -22.4, 28.09425
410, -23.54, 26.33665
411, -10.92, 28.09775
412, -11.23, 27.6383
413, 1.84, 26.9995
414, -7.32, 28.15805
415, -2.22, 28.1897
416, -1.43, 26.5305
417, -3.19, 27.8104
418, -5.57, 27.66365
419, 1.44, 28.03925
420, 0.17, 28.0413
421, -9.83, 26.85355
422, -13.17, 26.6408
423, -14.71, 26.8032
424, -7.52, 28.5698
425, -7.52, 28.8283
426, -5.15, 30.63305
427, 3.49, 31.01815
428, -17.43, 31.06995
429, -18.6, 31.34135
430, -47.76, 34.40745
431, -37.94, 33.74975
432, -36.76, 35.4296
433, -38.24, 35.962
434, -25.25, 34.3291
435, -16.83, 35.6104
436, -24.77, 35.25645
437, -28.93, 34.3366
438, -12.95, 32.9864
439, -11.44, 31.81245
440, -10.34, 30.1712
441, -15.03, 28.7296
442, -15.39, 28.8189
443, -26.17, 26.30105
444, -26.56, 26.58605
445, -24.98, 24.83475
446, -31.48, 24.81605
447, -26.92, 23.43705
448, -32.46, 23.3024
449, -32.94, 21.22385
450, -35.95, 22.341
451, -45.48, 23.341
452, -45.35, 23.3435
453, -29.29, 22.48465
454, -28.29, 22.20925
455, -41.13, 24.6619
456, -41.13, 25.31895
457, -39.72, 26.676
458, -37.98, 26.6252
459, -35.92, 26.80865
460, -30.6, 27.17325
461, -39.48, 27.16785
462, -31.14, 26.3766
463, -29.64, 26.04325
464, -26.05, 25.4915
465, -22.19, 25.319
466, -23.7, 25.21615
467, -20.83, 27.10855
468, -16.54, 27.63825
469, -10.01, 29.0666
470, -25.23, 29.6336
471, -22.3, 29.5869
472, -8.57, 27.5182
473, -6.16, 29.02285
474, -7.73, 28.14855
475, -14.36, 27.89645
476, -15.86, 27.23175
477, -8.62, 27.09545
478, -4.8, 26.8781
479, -8.61, 27.5242
480, -3.13, 27.73425
481, -7.14, 28.7565
482, -10.83, 30.1645
483, -9.46, 29.8161
484, -8.85, 27.7293
485, -10.78, 26.3445
486, -18.04, 24.7709
487, -0.26, 26.2483
488, -2.83, 26.70665
489, -5.09, 26.8637
490, -8.33, 24.8805
491, -6.73, 26.2254
492, 0.24, 26.3944
493, 3.06, 27.03255
494, 11.4, 29.53085
495, 10.56, 28.76515
496, 8.79, 29.77795
497, 8.11, 30.0865
498, 12.66, 29.674
499, 7.85, 28.1264
500, 4.18, 27.79575
501, 4.18, 27.4824
502, 7.57, 27.4502
503, 4.32, 27.064
504, -14.07, 27.23035
505, -14.43, 26.77675
506, -24.22, 27.98415
507, -20.23, 28.2471
508, -19.78, 27.2191
509, -26.19, 27.5507
510, -31.3, 28.07465
511, -57.04, 27.5568
512, -51.29, 27.5041
513, -55.68, 26.1939
514, -56.8, 25.50595
515, -58.02, 25.1242
516, -54.6, 25.15365
517, -53.75, 25.3992
518, -52.3, 25.722
519, -52.3, 25.43945
520, -50.89, 27.07155
521, -44.93, 25.17295
522, -36.29, 27.0423
523, -35.3, 25.7721
524, -35.3, 25.64315
525, -40.68, 25.20725
526, -40.68, 25.14855
527, -33.51, 23.955
528, -21.49, 22.401
529, -20.51, 24.7324
530, -17.71, 25.58
531, -13.82, 26.36805
532, -7.38, 26.26465
533, -8.89, 25.7828
534, -9.1, 26.0025
535, 5.99, 27.15825
536, 4.22, 29.85265
537, 10, 28.32265
538, 4.66, 28.23695
539, 0.92, 26.63215
540, 2.5, 26.2599
541, -1, 26.8948
542, 1.56, 28.16415
543, 7.97, 28.1661
544, 8.27, 30.59525
545, 10.91, 30.44415
546, 7.73, 27.9142
547, 12.09, 27.19385
548, 6.85, 26.39665
549, 1.68, 27.6859
550, 5.33, 28.24795
551, 5.33, 28.0463
552, -10.78, 28.7523
553, -6.98, 25.1583
554, -3.64, 25.0525
555, -7.03, 27.4356
556, -4.34, 27.284
557, -9.29, 27.1608
558, -7.89, 25.70785
559, 5.6, 25.38745
560, 14.47, 25.7586
561, 15.75, 25.99665
562, 13.12, 26.3736
563, 13.41, 26.5621
564, 20.55, 28.7245
565, 21.57, 30.30565
566, 20.18, 29.7954
567, 15.87, 30.33645


