[codon window]	 [value]	 [random reverse translation average]
320	9.42	29.46335
321	14.17	29.7783
322	22.12	29.4632
323	19.12	29.47125
324	23.03	29.90235
325	27.39	30.63475
326	25.92	29.99715
327	13.16	31.21805
328	3.58	29.6576
329	2.85	29.19195
330	3.62	29.3492
331	3.96	31.24245
332	12.27	30.86685
333	16.58	32.14765
334	14.79	31.96785
335	15.95	30.93375
336	17.86	29.7174
337	16.16	28.2255
338	9.42	28.4824
339	9.79	27.2974
340	11.97	27.30995
341	14.82	26.82515
342	13.65	26.44045
343	16.27	27.0927
344	16.93	26.7635
345	26.6	27.11445
346	36.65	28.07925
347	36.76	29.56265
348	35.34	27.25595
349	28.47	28.70545
350	20.98	27.0928
351	18.52	27.2774
352	20.98	27.59545
353	20.98	27.66565
354	23.5	29.68225
355	30.66	28.8994
356	16.85	28.8291
357	21.29	29.121
358	21.86	29.2919
359	27.55	29.2778
360	24.06	28.9026
361	27.61	28.65635
362	20.23	29.66755
363	5.96	26.42795
364	0.72	23.88515
365	1.47	24.425
366	1.29	22.306
367	4.34	24.1422
368	3.92	24.1599
369	3.07	23.9536
370	-3.93	22.7789
371	-5.98	22.4244
372	-1.34	22.6979
373	0.37	22.23295
374	-2.69	22.15525
375	-6.95	22.85835
376	-6.95	22.81785
377	10.55	23.339
378	10.42	23.10585
379	10.56	21.08405
380	16.93	22.15485
381	21.97	22.30375
382	28.57	24.74475
383	20.85	24.5691
384	18.92	22.9542
385	25.97	22.87795
386	26.68	22.99105
387	30.71	23.4006
388	36.89	20.7254
389	30.86	23.30345
390	31.59	22.94755
391	41.59	22.42165
392	34.25	22.2372
393	28.59	25.1077
394	20.03	24.87625
395	24.11	25.56065
396	22.72	26.2117
397	17.86	26.06815
398	28.03	25.53855
399	31.59	25.5171
400	31.15	25.7011
401	24.82	26.1669
402	20.71	26.42865
403	12.64	26.95835
404	18.7	28.7845
405	16.97	28.77945
406	26.54	28.02105
407	25.16	29.3621
408	18.97	30.4875
409	18.97	30.67705
410	21.56	28.8766
411	18.8	30.4925
412	13.28	30.3669
413	10.1	30.33895
414	13.51	31.29355
415	5.84	31.5508
416	-2.33	30.23455
417	4.1	31.39105
418	12.91	31.03815
419	13.28	31.11155
420	18.3	30.84135
421	17.11	29.929
422	16.78	29.69065
423	4.67	29.75815
424	4.08	30.34175
425	-4.6	29.76605
426	10.88	30.5913
427	7.59	30.04335
428	19.88	29.02645
429	20.76	29.169
430	18.95	30.7415
431	17.81	29.60605
432	16.82	31.4762
433	26.27	31.16685
434	17.6	28.9091
435	5.34	29.23205
436	5.46	27.8247
437	5.26	27.5867
438	13.09	27.13375
439	12.8	28.07605
440	8.56	28.40955
441	11.94	27.4478
442	11.6	27.9976
443	-3.59	26.9172
444	-3.29	27.2166
445	-19.28	25.97355
446	-1.67	25.69625
447	1.12	24.26445
448	2.91	24.0335
449	2.44	22.20035
450	-0.83	22.9509
451	6.27	24.82485
452	4.04	24.75525
453	12.35	25.38895
454	17.49	25.4503
455	9.26	27.5438
456	7.37	27.136
457	18.12	27.06455
458	20.04	26.93525
459	22.77	27.04545
460	28.66	27.53415
461	28.14	28.09495
462	34.4	28.0095
463	24.26	28.77145
464	22.46	28.2608
465	26.44	28.99285
466	27.55	29.2016
467	26.07	30.6749
468	31.25	30.8047
469	31.39	32.19555
470	26.68	32.752
471	22.01	32.8121
472	24.65	30.9441
473	26.46	32.1053
474	30.52	31.1664
475	31.69	30.8987
476	28.2	30.9187
477	25.36	30.3333
478	23.41	29.9169
479	25.52	30.04735
480	24.6	29.99025
481	33.85	30.59105
482	29.67	30.9135
483	28.54	30.68375
484	34.41	28.59855
485	27.63	26.4035
486	33.1	25.01525
487	27.52	26.5515
488	24.86	26.3657
489	15.97	26.88365
490	20.38	25.02845
491	5.37	25.1597
492	-0.98	25.4643
493	1.81	24.49605
494	5.88	26.338
495	15.66	26.3628
496	17.74	26.07975
497	20.49	26.3307
498	9.63	26.44895
499	3.41	24.16375
500	6.05	24.08185
501	6.05	24.55155
502	2.65	24.39945
503	7.01	24.58985
504	7.84	25.6199
505	7.47	25.37915
506	23.45	25.50725
507	20.22	25.8253
508	23.52	25.4653
509	28.58	25.6073
510	34.98	26.0856
511	34.98	26.33045
512	28.22	25.49285
513	15.35	25.71695
514	10.65	25.05865
515	9.54	24.9169
516	18.73	25.6992
517	20.54	25.704
518	18.73	25.80705
519	21.85	26.0174
520	21.43	27.1541
521	25.19	24.1925
522	37.49	25.6862
523	36.29	25.38565
524	36.29	25.3065
525	30.7	25.3044
526	30.7	25.62415
527	18.75	24.92505
528	19.67	23.744
529	19.41	25.9185
530	21.43	26.3143
531	25.9	26.94945
532	24.28	27.5309
533	9.55	27.208
534	5.76	27.1764
535	2.96	28.84155
536	1.46	30.58125
537	-0.88	29.2591
538	-3.78	29.17555
539	-21.87	28.1098
540	-30.41	27.5949
541	-30.19	27.91915
542	-28.15	28.61275
543	-32.19	28.0254
544	-25.9	30.9929
545	-17.54	31.33495
546	-23.73	30.39825
547	-22.74	30.0867
548	-26.63	28.9965
549	-20.46	29.3619
550	-13.4	30.0634
551	-13.4	30.27425
552	2.9	30.7049
553	7.79	28.10865
554	10.46	27.7695
555	17.1	31.19675
556	20.35	31.45985
557	15.6	31.392
558	14.89	30.90745
559	11.61	30.19615
560	9.25	32.20515
561	21.2	31.9448
562	18.32	30.83335
563	26.22	30.78415
564	24.76	32.2053
565	26.56	33.51975
566	36.02	32.3648
567	35.68	32.95535
