> HSA Genscript
 %Min windows = 52% of gene
 Largest magnitude %Min = -51 at codon 407 
[codon window], [value], [random reverse translation average]
278, -10.62, 26.03385
279, -13.91, 26.1079
280, -13.91, 26.4402
281, -11.97, 26.7324
282, -8.64, 27.1617
283, -1.86, 29.70515
284, 3.79, 31.0133
285, -6.4, 29.77415
286, -3.46, 30.6603
287, -6.2, 30.70055
288, 8.46, 28.94065
289, 8.25, 30.6558
290, -0.04, 32.96285
291, -3.6, 30.78235
292, -9.27, 30.87745
293, -9.27, 30.21865
294, -1.41, 29.96325
295, 1.33, 29.86285
296, 6.3, 29.59895
297, 5.77, 29.1885
298, 12.64, 28.66215
299, 15.17, 27.4277
300, 14.6, 25.6498
301, 11.89, 25.70615
302, 18.95, 26.7209
303, 25.13, 27.4566
304, 31.44, 26.8936
305, 29.79, 29.83395
306, 35.97, 27.1618
307, 34.84, 22.90165
308, 48.82, 23.04225
309, 52.43, 22.9468
310, 66.26, 23.3308
311, 62.43, 25.45225
312, 66.4, 25.3339
313, 66.35, 25.40365
314, 64.24, 24.41975
315, 58.56, 24.48255
316, 54.61, 24.0206
317, 55.94, 24.2597
318, 48.41, 25.78355
319, 42.61, 27.50825
320, 32.27, 27.6478
321, 28.47, 27.7396
322, 25.29, 27.8509
323, 27.13, 27.11115
324, 33.13, 27.57465
325, 32.86, 27.90885
326, 24.17, 27.8829
327, 21.32, 28.03765
328, 16.83, 27.03585
329, 14.2, 27.4074
330, 6.35, 27.2115
331, 15.19, 29.304
332, 11.33, 28.8692
333, 6.17, 29.76365
334, 7.84, 29.47165
335, 13.45, 28.90645
336, 15.36, 27.7097
337, 13.51, 26.21945
338, 13.98, 26.24225
339, 14.33, 25.1977
340, 9.88, 25.4698
341, 6.63, 25.7326
342, 1.76, 25.45895
343, 6.91, 25.76385
344, 0.95, 25.9628
345, 1.42, 26.65035
346, 1.51, 27.70715
347, 8.04, 29.4051
348, -6.27, 28.07265
349, -8.25, 30.0575
350, 4.11, 29.096
351, 6.05, 29.3351
352, -3.28, 29.54585
353, -5.5, 29.69775
354, 10.34, 30.06525
355, 8.87, 30.0684
356, 11.1, 30.43205
357, 11.98, 31.32355
358, 21.3, 30.58055
359, 14.61, 30.4157
360, 11.13, 30.00615
361, 7.48, 29.8061
362, 12.08, 30.71925
363, 28.77, 28.16535
364, 22.43, 25.68665
365, 23.33, 25.97795
366, 36.99, 23.17475
367, 25.56, 24.8429
368, 25.86, 25.3296
369, 26.98, 25.10105
370, 19.66, 24.8213
371, 7.26, 24.98695
372, 10.82, 25.1257
373, -4.54, 24.34565
374, -1.43, 24.644
375, -9.91, 24.9919
376, -9.91, 25.39475
377, -7.6, 25.8688
378, -3.22, 25.6648
379, -3.6, 24.0718
380, -17.86, 24.1302
381, -20.24, 23.59355
382, -24.64, 25.5903
383, -24.64, 25.72315
384, -18.48, 24.1071
385, -27.81, 23.68155
386, -24.08, 23.7257
387, -11.69, 23.66345
388, -12.74, 22.2012
389, 3, 24.8802
390, 22.4, 24.5873
391, 11.66, 24.5397
392, 9.17, 24.55145
393, 7.93, 26.426
394, 8.4, 26.3078
395, 0.16, 26.94175
396, -6.77, 26.2659
397, -14.66, 26.0142
398, -6.23, 27.4046
399, 7.11, 27.82185
400, -0.84, 28.4356
401, -0.84, 28.1024
402, -5.58, 27.397
403, -15.35, 27.29005
404, -15.1, 28.65505
405, -13.7, 28.2559
406, -34.63, 27.32025
407, -51.74, 28.08605
408, -49.65, 28.23625
409, -49.65, 28.0647
410, -41.16, 26.31895
411, -25.79, 27.9668
412, -18.44, 27.7293
413, -15.55, 27.6975
414, -18.79, 28.77145
415, -20.33, 28.47125
416, -28.44, 26.5926
417, -29.13, 27.56745
418, -26.83, 27.2633
419, -20.08, 27.82685
420, -14.77, 28.1605
421, -18.71, 27.17035
422, -21.86, 27.4085
423, -14.82, 27.29805
424, -3.64, 27.5255
425, -3.64, 27.75545
426, -13.35, 29.3456
427, -14.93, 29.54925
428, -37.09, 28.4839
429, -38.46, 28.5974
430, -29.13, 31.19655
431, -25.26, 30.2571
432, -34.63, 31.5891
433, -25.6, 32.15425
434, -24.77, 29.88145
435, -29.94, 31.1796
436, -30.18, 29.41225
437, -34.35, 28.8044
438, -35.78, 27.42605
439, -38.72, 27.33255
440, -35.66, 26.55915
441, -45.67, 25.7649
442, -45.9, 25.47445
443, -35.21, 23.50545
444, -35.63, 23.9051
445, -31, 22.3859
446, -12.38, 22.3608
447, -20.02, 20.6397
448, -22.19, 20.268
449, -12.55, 18.06785
450, -17.27, 18.7279
451, -16.41, 20.4722
452, -2.88, 20.6366
453, -4.24, 20.7623
454, -2.47, 20.1006
455, -1.67, 22.86
456, -1.67, 21.9903
457, 5.97, 22.6714
458, 6.78, 22.7277
459, 9.2, 23.10625
460, 12.7, 23.805
461, 10.89, 24.78345
462, 8.84, 25.2252
463, -13.8, 25.75465
464, -15.44, 25.39485
465, 0.8, 24.667
466, 2.92, 25.0208
467, -0.95, 26.1724
468, 2.61, 26.29275
469, 0.23, 27.70515
470, 2.63, 28.38415
471, 8.04, 28.72095
472, 3.35, 26.96665
473, 8.59, 29.97325
474, 1.71, 28.9886
475, -4.32, 28.5613
476, -6.29, 28.08125
477, -12.8, 27.50565
478, -9.17, 26.34365
479, -12.81, 26.63785
480, -5.58, 26.7673
481, -11.3, 27.3284
482, -14.81, 29.52065
483, -13.39, 29.3531
484, -12.59, 28.1532
485, -10.99, 26.3893
486, -20.2, 25.0185
487, -19.18, 26.21745
488, -25, 26.1341
489, -26.49, 25.9093
490, -32.35, 23.32115
491, -32.72, 24.3432
492, -30.75, 24.67235
493, -26.1, 24.8421
494, -32.46, 27.6249
495, -31.39, 28.24535
496, -32.42, 29.22125
497, -31.53, 29.2515
498, -23.72, 30.06
499, -14.8, 27.173
500, -22.98, 27.3632
501, -14.21, 27.13275
502, -14.01, 27.01445
503, -18.56, 26.79715
504, -23.57, 27.4706
505, -13.97, 27.9527
506, 4.97, 28.3974
507, 4.82, 28.46105
508, 7.24, 28.04525
509, 4.55, 28.29075
510, 3.39, 28.538
511, 14.04, 28.357
512, 8.76, 26.8865
513, 11.29, 26.00435
514, 12.99, 25.5144
515, 6.1, 24.5976
516, -10.84, 25.36075
517, -6.4, 25.02955
518, -12.76, 25.0871
519, -17.03, 25.2519
520, -3.89, 26.52355
521, -3.06, 24.4021
522, -19.95, 24.64195
523, -31.53, 24.60595
524, -27.53, 24.7371
525, -33.09, 24.1944
526, -33.09, 24.0375
527, -33.77, 24.2894
528, -40.36, 22.632
529, -39.27, 24.96425
530, -36.7, 25.23455
531, -43.16, 25.7608
532, -29.36, 25.7745
533, -19.55, 24.92455
534, -15.18, 24.68455
535, -24.9, 26.94995
536, -32.26, 29.20535
537, -43.49, 28.32655
538, -29.34, 27.7336
539, -23.4, 26.9266
540, -22.4, 26.1558
541, -26.5, 26.3401
542, -24.35, 27.36215
543, -17.35, 27.2456
544, -15.52, 28.53225
545, -18.27, 28.201
546, -24.53, 27.1116
547, -18.69, 26.56655
548, -12.72, 25.3732
549, -17.55, 26.7659
550, -26.08, 27.9283
551, -30.33, 28.14145
552, -0.32, 28.22725
553, 19.85, 24.81575
554, 16.38, 24.1871
555, -7.45, 27.22255
556, -4.78, 27.2194
557, -4.78, 27.19725
558, -2.67, 27.3726
559, -1.92, 27.2282
560, -4.67, 29.67935
561, -4.67, 29.8988
562, 8.81, 29.3834
563, 9.08, 29.1874
564, -2.87, 30.84115
565, 3.84, 32.0791
566, 2.71, 31.2843
567, -2.5, 31.22035


