[codon window]	 [value]	 [random reverse translation average]
446	39.07	20.99445
447	47.19	19.3625
448	42.17	19.0707
449	47.97	16.88205
450	37.33	18.12805
451	38.56	19.65155
452	32.52	20.15945
453	21.75	21.2502
454	27.27	21.8572
455	15.41	23.27265
456	11.8	22.18175
457	19.58	23.2427
458	20.27	22.96
459	18.46	23.24665
460	5.8	24.77885
461	4.37	25.11455
462	-1.63	25.0869
463	-8.19	25.3785
464	-9.59	25.54925
465	4.87	26.29625
466	2.81	26.5456
467	18.48	26.9078
468	21.7	27.87145
469	29.91	29.00975
470	31.76	29.4993
471	27.21	29.7904
472	30.62	27.76195
473	35.45	30.0507
474	23.19	28.71475
475	24.49	28.625
476	29.39	28.95515
477	33.23	28.6412
478	36.92	28.4806
479	38.66	27.9017
480	45.35	28.38105
481	55.55	28.40115
482	44.96	29.51895
483	46.68	29.2731
484	35.81	28.07915
485	29.17	25.50535
486	27.59	23.9511
487	37.58	25.8045
488	41.92	25.618
489	51.16	27.4221
490	57.9	25.7898
491	59.33	27.21945
492	54.49	27.2377
493	49.31	26.13425
494	53.67	27.9891
495	54.02	27.7647
496	55.16	29.35865
497	54.19	29.42965
498	43.56	30.44445
499	60.03	28.41175
500	47.81	28.7364
501	47.81	28.8908
502	47.89	28.84225
503	42.01	27.91645
504	28.1	28.55275
505	28.34	28.82935
506	29.79	28.5146
507	29.89	28.42265
508	40.77	27.87125
509	45.4	28.3578
510	34.84	28.6902
511	34.84	29.37005
512	40.15	29.4682
513	27.25	28.52515
514	31.14	27.84415
515	40.86	26.5808
516	38.88	26.8129
517	44.92	26.6997
518	48.22	27.05345
519	45.1	27.1903
520	50.65	29.50715
521	59.59	27.11325
522	51.17	28.19525
523	50.23	27.96155
524	50.23	28.1382
525	44.39	28.10055
526	44.39	28.12285
527	59.85	27.6061
528	56.25	25.2419
529	43.58	26.64725
530	47.8	26.1247
531	45.88	26.847
532	30.88	27.3555
533	16.56	25.53995
534	20.4	25.2801
535	31.29	27.7019
536	29.22	28.7154
537	25.28	26.89815
538	30.75	27.1914
539	37.64	25.4324
540	34	25.1619
541	33.83	25.52455
542	40.23	25.9539
543	34.9	25.5642
544	33.15	27.56995
545	35.08	27.72275
546	44.24	25.47015
547	47.9	26.1582
548	50.34	26.0291
549	62.6	26.093
550	72.13	27.83845
551	72.13	27.742
552	72.13	26.9968
553	86.14	24.6286
554	90.76	23.8725
555	83.06	24.92165
556	82.6	25.29025
557	77.85	25.26595
558	64.34	24.32425
559	51.24	23.6986
560	47.22	25.4731
561	35.27	25.5162
562	38.24	25.66905
563	38.08	26.3531
564	35.65	27.7138
565	29.75	28.40075
566	33.19	27.7906
567	33.02	28.7019
