>HSA_Native 
 %Min windows = 12% of gene
 Largest magnitude %Min = -46 at codon 390 
[codon window], [value], [random reverse translation average]
199, 14.99, 34.42035
200, 21.7, 34.88615
201, 17.9, 35.24875
202, 17.49, 34.9413
203, 19.61, 33.83415
204, 13.12, 33.71235
205, 22.02, 34.76815
206, 22.02, 34.8285
207, 16.46, 35.12225
208, 12.54, 35.38425
209, 12.36, 34.7943
210, 0.81, 32.96705
211, 3.38, 32.70125
212, 3.75, 33.4857
213, 7.7, 32.8227
214, 14.36, 31.56485
215, 17.01, 29.48725
216, 23.85, 28.8909
217, 14.09, 27.54735
218, 15.11, 26.0932
219, 16.45, 26.69235
220, 25.94, 26.3837
221, 27.08, 26.7134
222, 18.48, 24.672
223, 15.68, 24.63315
224, 17.82, 22.84485
225, 18.31, 22.9688
226, 3.09, 21.9087
227, 9.45, 22.023
228, 6.86, 22.15345
229, 6.96, 20.32155
230, 4.72, 20.83215
231, -1, 24.1176
232, 1.26, 24.8513
233, -1.73, 24.5508
234, -1.42, 24.10385
235, 5.53, 23.33155
236, 7.69, 22.73245
237, 13.75, 24.2292
238, 19.7, 23.71665
239, 15.44, 23.9204
240, 15.31, 26.6614
241, 5.75, 28.9981
242, 2.73, 28.52085
243, 8.66, 27.98875
244, 5.44, 29.38615
245, 8.01, 29.13335
246, 8.47, 28.9875
247, 6.25, 28.48525
248, 4.64, 26.73995
249, 4.16, 26.96005
250, 4.9, 27.67125
251, 9.62, 27.9947
252, 10.18, 27.76465
253, 2.67, 27.47195
254, -10.97, 27.91755
255, -13.12, 28.06065
256, -9.42, 27.79565
257, -11.33, 25.26235
258, 0.08, 24.63175
259, 5.81, 24.50575
260, 10.48, 23.81615
261, 9.49, 22.09355
262, 9.23, 22.59865
263, 14.22, 22.96385
264, 14.69, 22.94575
265, 16.63, 25.51245
266, 10, 24.93465
267, 22.05, 24.59165
268, 21.8, 24.1831
269, 16.63, 24.398
270, 24.3, 24.41965
271, 26.11, 23.4667
272, 24.19, 23.14955
273, 35.92, 24.30725
274, 34.59, 26.1409
275, 43.66, 24.93655
276, 34.98, 25.8663
277, 34.98, 25.84705
278, 36.04, 25.6896
279, 37.88, 25.03285
280, 30.42, 24.5576
281, 32.71, 24.68885
282, 32.71, 24.491
283, 46.37, 26.6126
284, 30.51, 26.4521
285, 37.71, 27.00815
286, 41.4, 28.8594
287, 40.22, 28.9101
288, 36.5, 28.2331
289, 43.94, 28.75955
290, 44.82, 28.9263
291, 50.78, 27.3558
292, 49.87, 27.62655
293, 60.99, 27.35795
294, 60.99, 27.1613
295, 56.4, 27.19175
296, 55.47, 27.31625
297, 61.74, 27.8276
298, 64.53, 27.44175
299, 62.97, 26.21015
300, 57.03, 24.8804
301, 63.26, 25.5303
302, 56.78, 25.2599
303, 61.31, 24.60465
304, 59.9, 23.95425
305, 60.86, 25.9712
306, 56.61, 24.6147
307, 52.89, 22.8642
308, 43.52, 23.41985
309, 39.91, 23.27545
310, 26.44, 22.8916
311, 14.99, 24.71645
312, 17.98, 24.6321
313, 17.85, 24.83045
314, 25.79, 23.7387
315, 16.3, 23.6076
316, 21.64, 23.08035
317, 22.69, 23.34445
318, 18.68, 24.72085
319, 28.2, 27.25885
320, 17.65, 27.4723
321, 22.6, 28.09655
322, 28.21, 27.56135
323, 29.98, 27.3282
324, 27.68, 27.5581
325, 37.74, 27.4066
326, 35.51, 26.56565
327, 34.68, 26.43215
328, 37.77, 25.8728
329, 32.84, 25.7952
330, 28.07, 25.8075
331, 26.95, 27.226
332, 25.15, 26.3344
333, 21.78, 27.20945
334, 23.38, 26.97245
335, 24.35, 26.71305
336, 17.3, 24.87525
337, 21.36, 23.85795
338, 19.74, 24.2457
339, 22.08, 24.10105
340, 14.64, 24.52905
341, 11.31, 24.51415
342, 6.68, 24.66565
343, 6.72, 25.3734
344, 10.87, 25.82855
345, 12.18, 26.37865
346, 22.39, 27.67805
347, 22.88, 29.2285
348, 17.95, 28.4174
349, 22.94, 31.18065
350, 26.17, 30.7276
351, 27.68, 30.4858
352, 28.21, 30.5162
353, 28.21, 30.652
354, 22.78, 31.0555
355, 22.03, 30.7538
356, 10.61, 29.63145
357, 15.8, 29.7047
358, 25.08, 28.9055
359, 26.8, 28.31975
360, 30.23, 27.9559
361, 26.53, 27.4156
362, 32.18, 26.90305
363, 17.89, 24.4881
364, 15.4, 22.2439
365, 14.77, 21.3831
366, 5.85, 18.99025
367, 8.6, 21.20865
368, -0.53, 21.6599
369, 0.44, 21.31845
370, 0.91, 22.1294
371, -0.7, 21.7076
372, -0.7, 21.52115
373, 7.52, 20.8639
374, 8.55, 21.06125
375, 5.54, 21.9855
376, -3.78, 22.6219
377, -5.8, 22.1737
378, -1.41, 22.5928
379, -12.08, 21.74285
380, -18.37, 21.96485
381, -13.4, 22.1782
382, -12.35, 24.8444
383, -12.35, 24.8199
384, -17.65, 22.9847
385, -14.75, 22.9719
386, -15.83, 22.89225
387, -22.34, 21.764
388, -24.84, 20.4281
389, -35.3, 22.2228
390, -46.26, 22.6428
391, -41.77, 22.9105
392, -29.41, 23.1869
393, -24.57, 25.22805
394, -25.24, 25.8895
395, -25.1, 26.02935
396, -18.74, 25.61965
397, -16.2, 25.43055
398, -23.82, 25.46965
399, -35.35, 25.61745
400, -24.41, 26.01295
401, -28.51, 25.48605
402, -23.57, 25.84315
403, -11.79, 26.4166
404, 0.45, 27.92605
405, 6.47, 28.03465
406, 14.29, 27.90045
407, 14.19, 27.9222
408, 12.64, 27.8494
409, 3.81, 27.34405
410, 4.85, 25.6397
411, 12.72, 27.01695
412, 13.77, 26.8305
413, 7.77, 26.7411
414, 11.32, 28.54515
415, 14.73, 28.68485
416, 14.96, 27.6527
417, 7.48, 28.6965
418, 5.89, 29.32145
419, 4.14, 29.22095
420, -0.25, 28.9376
421, -6.75, 27.9437
422, -19.17, 27.64375
423, -18.91, 27.502
424, -5.37, 29.3763
425, 3.55, 29.6902
426, 3.57, 32.9174
427, 0.95, 33.3746
428, 0.95, 33.60875
429, 0.22, 33.912
430, 0.98, 36.30965
431, -2.51, 34.9309
432, -1.07, 34.8428
433, 7.33, 34.45625
434, 9.66, 32.76815
435, 17.3, 33.1472
436, 11.23, 30.8929
437, 11.17, 30.08025
438, 5.45, 29.6224
439, 5.73, 30.10275
440, 3.3, 29.20495
441, 0.67, 28.09055
442, -8.64, 28.46715
443, -8.41, 24.9556
444, -4.33, 25.2378
445, -23.25, 23.664
446, -5.29, 24.0557
447, 0.56, 22.72215
448, -5.42, 22.4312
449, -7.2, 21.17675
450, -21.01, 22.1124
451, -6.51, 23.3823
452, -11.48, 23.76445
453, -7.5, 24.51605
454, -15.85, 24.57685
455, 1.71, 25.9136
456, 1.71, 25.67685
457, 2.86, 26.33925
458, 0.77, 26.24935
459, 3.05, 26.0785
460, 2.39, 26.98155
461, 0.57, 27.46225
462, 7.48, 27.89555
463, -5.08, 27.2063
464, 7.92, 26.50865
465, 7.88, 26.9941
466, 10.06, 27.05945
467, 15.46, 28.6596
468, 7.44, 28.9729
469, 17.62, 29.43195
470, 18.63, 29.97765
471, 24.43, 29.93635
472, 15.25, 28.65745
473, 26.23, 29.4485
474, 23.72, 28.5703
475, 27.92, 27.58385
476, 26.49, 27.9007
477, 30.4, 27.6988
478, 34.5, 26.89775
479, 30.4, 27.26795
480, 31.37, 27.66565
481, 29, 28.28385
482, 29.1, 29.05245
483, 26.74, 28.9
484, 25.53, 26.79935
485, 32.35, 24.65465
486, 26.34, 23.8094
487, 36.45, 24.8771
488, 37.77, 24.4827
489, 37.07, 25.0363
490, 26.91, 23.58915
491, 30.39, 24.2129
492, 24.79, 25.3986
493, 30.56, 24.85455
494, 21.51, 27.5331
495, 22.09, 27.8935
496, 12.04, 27.40545
497, 9.11, 27.7417
498, -2.9, 28.6823
499, 1.74, 26.7329
500, 12.95, 26.68185
501, 12.95, 26.4169
502, 13.08, 26.6035
503, 9.67, 26.46785
504, 9.91, 27.7359
505, 10.22, 28.4373
506, 9.38, 28.71425
507, 12.56, 28.3521
508, 11.25, 28.30375
509, 16.62, 28.3049
510, 21.41, 27.9572
511, 21.41, 28.15305
512, 15.76, 28.18655
513, 31.33, 27.7742
514, 28.82, 27.4145
515, 21.62, 26.78345
516, 19.74, 26.9635
517, 11.31, 26.9535
518, 13.84, 27.62225
519, 13.84, 27.58415
520, 13.19, 28.71145
521, 4.86, 26.60685
522, 0.05, 28.33865
523, 0.65, 27.95445
524, -3.16, 28.14365
525, -5.37, 27.8585
526, -5.37, 28.2069
527, -14.71, 28.06535
528, -17.45, 26.21395
529, -2.79, 27.01395
530, -2.79, 26.83775
531, 1.4, 27.15035
532, 14.41, 26.956
533, 24.13, 26.7854
534, 24.34, 26.97685
535, 22.12, 28.5929
536, 29.19, 30.22415
537, 36.25, 28.888
538, 27.05, 28.71745
539, 26.29, 26.66755
540, 30, 25.95005
541, 30.33, 26.3677
542, 33.48, 27.20635
543, 31.76, 26.57
544, 46.55, 29.2433
545, 42.33, 28.89355
546, 37.51, 27.9245
547, 30.97, 28.13595
548, 24.86, 27.206
549, 19.04, 27.9097
550, 12.44, 28.31755
551, 16.38, 27.9243
552, 18.02, 27.85805
553, -1.01, 24.81795
554, -8.65, 24.48945
555, 12.25, 26.55145
556, 15.36, 26.53465
557, 10.62, 26.72215
558, 10.63, 25.64115
559, 21.7, 25.31655
560, 29.06, 27.73905
561, 17.11, 26.96435
562, 19.21, 26.79375
563, 19.01, 26.9653
564, 25.69, 28.34185
565, 27.44, 29.1856
566, 25.57, 28.55645
567, 20.94, 29.77185


