> HSA Thermo
 %Min windows = 0% of gene
 Largest magnitude %Min = 6 at codon 381 
[codon window], [value], [random reverse translation average]
88, 47.54, 26.41995
89, 57.4, 26.70145
90, 47.7, 25.95005
91, 38.7, 24.0298
92, 29.28, 21.7201
93, 34.05, 24.21815
94, 30.92, 23.7457
95, 48.68, 24.3142
96, 48.68, 24.8238
97, 53.25, 27.08495
98, 54.33, 24.0945
99, 58.44, 23.4633
100, 68.4, 25.5704
101, 72.48, 26.9465
102, 69.25, 26.94415
103, 68.13, 28.03765
104, 67.72, 27.3497
105, 72.03, 26.99355
106, 71.63, 27.1187
107, 78.46, 27.7899
108, 86.34, 28.97785
109, 78.98, 30.35925
110, 75.56, 29.1433
111, 73.7, 29.1367
112, 63.99, 29.486
113, 62, 28.2533
114, 51.64, 26.49125
115, 46.32, 26.2459
116, 36.92, 27.4268
117, 24.83, 25.8726
118, 30.99, 23.6824
119, 38.26, 23.61875
120, 31.74, 22.49685
121, 40.57, 23.04625
122, 24.42, 22.1403
123, 25.34, 21.9593
124, 18.07, 21.82495
125, 7.4, 21.8606
126, 20.84, 20.6985
127, 32.98, 22.74
128, 30.49, 24.55485
129, 34.62, 24.95285
130, 38.37, 26.84245
131, 44, 27.0631
132, 42.79, 27.7573
133, 46.43, 27.79275
134, 54.55, 28.3179
135, 51.25, 29.9587
136, 44.66, 29.99155
137, 50.68, 29.26505
138, 55.81, 28.65185
139, 61.38, 29.83725
140, 58.78, 29.74885
141, 58.49, 30.5631
142, 64.96, 30.4631
143, 54.6, 31.8766
144, 49.8, 31.29905
145, 57.45, 29.81755
146, 64.11, 31.2253
147, 65.68, 30.9313
148, 62.93, 30.78035
149, 64.82, 30.83185
150, 59.19, 30.36285
151, 55.36, 30.0732
152, 53.02, 29.3722
153, 60.61, 29.7583
154, 59.65, 31.36915
155, 58.65, 33.28745
156, 54.18, 33.2353
157, 57.44, 32.9523
158, 57.44, 33.23545
159, 61.24, 33.8274
160, 69.14, 32.1247
161, 72.7, 31.8915
162, 75.37, 32.0765
163, 74.4, 31.65735
164, 72.13, 30.33925
165, 77.54, 29.40085
166, 69.6, 28.70855
167, 69.6, 28.55595
168, 72.46, 26.9223
169, 66.13, 28.45415
170, 60, 27.708
171, 57.7, 26.83005
172, 57.17, 27.27375
173, 63.05, 27.2042
174, 65.63, 28.35065
175, 73.15, 26.58895
176, 67.53, 25.35445
177, 69.76, 26.44825
178, 67, 25.9905
179, 57.73, 25.4058
180, 59.36, 26.0623
181, 62.87, 25.78915
182, 59.36, 26.16735
183, 65.42, 26.7519
184, 64.77, 28.03895
185, 58.06, 29.5698
186, 67.76, 27.4459
187, 74.42, 27.5429
188, 74.02, 27.6475
189, 69.6, 25.9602
190, 71.51, 27.34145
191, 63.45, 26.2388
192, 64.16, 29.51605
193, 70.39, 30.7488
194, 67.85, 29.5405
195, 67.85, 29.5075
196, 76.49, 31.14435
197, 74, 30.14895
198, 73.42, 32.6497
199, 75.26, 32.05925
200, 77.21, 32.324
201, 85.99, 32.63805
202, 80.52, 31.68285
203, 74.27, 31.6173
204, 67.78, 31.88315
205, 70.14, 33.1625
206, 72.46, 33.19545
207, 71.85, 33.28575
208, 77.13, 33.61445
209, 77.08, 32.87615
210, 75.65, 32.0517
211, 73.09, 32.15625
212, 75.05, 33.84375
213, 67.53, 32.45795
214, 69.88, 32.0723
215, 64.12, 29.96155
216, 61.82, 30.3454
217, 62.54, 29.49595
218, 53.38, 28.04045
219, 63.29, 29.10485
220, 60.18, 29.31745
221, 69.94, 29.2248
222, 68.84, 27.4343
223, 68.88, 27.43015
224, 69.64, 26.2956
225, 67.5, 26.0676
226, 60.36, 24.7566
227, 60.36, 24.675
228, 63.02, 24.73115
229, 56.85, 21.98755
230, 60.62, 22.22775
231, 60.62, 23.1584
232, 56.95, 23.6015
233, 61.58, 23.884
234, 61.58, 23.7968
235, 69.51, 23.6223
236, 67.73, 23.2315
237, 77.97, 25.2996
238, 75.85, 25.44475
239, 75.1, 25.3209
240, 77.46, 26.95865
241, 67.5, 28.38715
242, 62.71, 28.40825
243, 58.16, 28.1804
244, 51.87, 29.18545
245, 51.97, 29.01865
246, 54.15, 28.9783
247, 58.86, 29.0639
248, 56.11, 28.5266
249, 62.99, 28.9057
250, 58.58, 29.37035
251, 46.41, 29.56655
252, 38.07, 29.2834
253, 36.09, 28.8408
254, 25.11, 28.03475
255, 22.15, 27.47495
256, 19.45, 28.03375
257, 11.92, 26.87465
258, 23.94, 24.39545
259, 27.02, 24.10375
260, 26.96, 23.1223
261, 31.3, 21.9394
262, 27.66, 22.176
263, 21.51, 22.0047
264, 14.07, 21.0328
265, 19.32, 21.9481
266, 12.41, 21.45165
267, 22.87, 21.2712
268, 23.26, 20.9017
269, 29.54, 20.9872
270, 36.12, 21.5681
271, 38.92, 20.40475
272, 41.37, 20.50795
273, 49.16, 20.9833
274, 43.11, 23.19125
275, 36.78, 23.7446
276, 45.44, 23.73915
277, 45.44, 23.39365
278, 45.01, 23.2193
279, 40.85, 22.7329
280, 48.31, 22.4805
281, 47.4, 22.64055
282, 47.4, 23.40225
283, 61.43, 25.9296
284, 57.25, 26.7862
285, 69.4, 27.30155
286, 70.91, 28.9972
287, 70.91, 28.1709
288, 76.24, 27.8794
289, 78.13, 28.93745
290, 78.48, 29.191
291, 79.11, 27.93025
292, 76.03, 27.9415
293, 76.03, 28.0229
294, 82.42, 28.28
295, 78.05, 27.9786
296, 84.66, 28.16845
297, 77.69, 28.37845
298, 71.29, 28.45105
299, 70.11, 27.321
300, 67.67, 26.0246
301, 66.64, 26.12865
302, 62.45, 25.80605
303, 64.09, 24.9779
304, 62.11, 25.0513
305, 61.2, 26.71775
306, 56.98, 24.8107
307, 42.66, 22.7974
308, 41.24, 22.0114
309, 41.24, 22.29945
310, 27.71, 22.4571
311, 32.15, 25.16475
312, 32.93, 25.51165
313, 29.23, 25.6746
314, 45.03, 26.2356
315, 51.67, 25.5403
316, 44.64, 25.1846
317, 44.16, 25.33325
318, 50.08, 26.9024
319, 44.37, 28.0303
320, 44.51, 29.2677
321, 40.99, 29.48915
322, 38.37, 29.29815
323, 31.75, 28.99685
324, 37.91, 29.1716
325, 43.49, 29.82385
326, 50.45, 29.0251
327, 52.34, 29.64135
328, 54.07, 27.45565
329, 59.12, 26.959
330, 65.04, 27.0114
331, 64.5, 27.78025
332, 67.57, 27.94865
333, 66.91, 29.48185
334, 67.08, 29.47
335, 61.57, 28.9524
336, 66.93, 28.25275
337, 59.38, 26.77445
338, 62.9, 27.5101
339, 58.03, 27.22555
340, 66.47, 26.9389
341, 67.08, 26.27315
342, 70.18, 26.1546
343, 68.39, 26.69365
344, 74.68, 26.4683
345, 74.21, 27.9011
346, 73.71, 29.87365
347, 73.2, 30.7937
348, 63.86, 29.9171
349, 61.49, 31.1536
350, 66.25, 29.52715
351, 66.94, 28.6186
352, 72.44, 28.34075
353, 72.44, 28.22075
354, 81.94, 29.65155
355, 80.88, 28.4155
356, 88.58, 28.1005
357, 83.26, 29.2164
358, 73.26, 29.98455
359, 65.39, 29.6098
360, 61.85, 29.30375
361, 61.96, 28.7694
362, 59.85, 29.17495
363, 60.96, 27.08375
364, 60.19, 24.81355
365, 61.37, 24.6384
366, 59.93, 22.72045
367, 65.32, 25.1221
368, 56.05, 25.9281
369, 55.65, 25.6977
370, 46.49, 25.24055
371, 34.63, 23.98875
372, 34.63, 24.00025
373, 21.64, 23.2986
374, 24.38, 23.31795
375, 28.47, 23.99885
376, 28.47, 24.3782
377, 40.39, 23.8481
378, 37.13, 24.1879
379, 27.42, 22.09725
380, 19.33, 21.3535
381, 6.69, 22.03445
382, 20.18, 24.61075
383, 12.46, 24.3965
384, 6.88, 22.30575
385, 13.61, 22.20085
386, 10.93, 22.07605
387, 8.36, 23.1534
388, 11.81, 22.1271
389, 8.77, 25.5487
390, 27.55, 24.75965
391, 36.69, 25.02225
392, 34.42, 25.70865
393, 45.01, 27.53355
394, 38.41, 28.49575
395, 38.08, 29.11985
396, 43.71, 29.45105
397, 42.49, 29.33705
398, 44.13, 29.4635
399, 42.49, 29.22915
400, 42, 29.3488
401, 46.61, 29.63025
402, 44.11, 29.57465
403, 49.26, 30.01595
404, 54.55, 31.0996
405, 51.5, 31.2268
406, 60.46, 29.36615
407, 59.24, 29.5193
408, 55.87, 29.55715
409, 55.87, 28.8023
410, 49.12, 27.12035
411, 53.32, 28.63845
412, 56.55, 28.1773
413, 50.11, 28.10895
414, 52.9, 29.34875
415, 58.04, 29.546
416, 51.19, 28.6085
417, 58.78, 30.21115
418, 53.78, 29.60165
419, 56.35, 29.65185
420, 54.39, 29.5211
421, 54.73, 28.18315
422, 58.53, 27.59525
423, 51.35, 28.219
424, 49.95, 30.0345
425, 42.73, 29.78015
426, 53.82, 31.26465
427, 57.4, 31.384
428, 57.4, 31.86115
429, 57.09, 32.00675
430, 69.25, 34.104
431, 66.14, 32.9012
432, 69.73, 34.06605
433, 80.16, 33.97685
434, 78.83, 31.7957
435, 86.13, 32.83665
436, 88.13, 30.38665
437, 81.49, 29.27095
438, 72.28, 28.32015
439, 64.4, 29.17285
440, 70.14, 28.54135
441, 68.57, 27.5473
442, 68.06, 28.2544
443, 68.71, 26.61515
444, 66.11, 27.26525
445, 56.2, 25.19175
446, 60.9, 25.29095
447, 57.15, 23.78815
448, 57.93, 22.6686
449, 54.41, 20.66005
450, 55.78, 21.1286
451, 56.65, 22.54885
452, 59.57, 22.65515
453, 52.57, 23.33115
454, 49.21, 23.3717
455, 58.73, 26.4683
456, 67.45, 26.2329
457, 59.58, 27.1096
458, 59.92, 27.18305
459, 63.55, 26.94135
460, 59.18, 27.17105
461, 64.11, 27.16855
462, 65.17, 26.934
463, 56.44, 26.49725
464, 63.6, 26.36315
465, 56.27, 27.75985
466, 55.89, 28.0465
467, 47.7, 29.9264
468, 49.77, 30.0473
469, 48.54, 32.12255
470, 51.15, 33.0177
471, 54.93, 33.19305
472, 53.95, 31.29595
473, 54.65, 32.4106
474, 63.19, 31.63455
475, 63.82, 31.5478
476, 60.07, 31.0364
477, 54.25, 30.4999
478, 47.03, 30.29205
479, 54.25, 30.6712
480, 56.86, 31.38605
481, 46.26, 31.5066
482, 54.21, 32.206
483, 51.63, 32.06195
484, 52, 29.86195
485, 43.81, 27.9913
486, 40.11, 25.7032
487, 45.96, 27.31505
488, 42.92, 27.4398
489, 41.8, 27.2714
490, 32.15, 25.49975
491, 27.03, 25.90075
492, 21.35, 25.82955
493, 23.46, 26.21295
494, 40.7, 29.52465
495, 39.65, 29.3997
496, 28.8, 29.118
497, 29.24, 29.1085
498, 31.6, 29.9339
499, 20.51, 27.9645
500, 23.06, 27.75565
501, 30.75, 27.8732
502, 30.55, 27.9528
503, 25.2, 27.3892
504, 25.4, 27.611
505, 24.97, 27.62495
506, 16.38, 28.3217
507, 19.55, 28.07445
508, 14.94, 27.5174
509, 12.06, 27.94265
510, 19.41, 27.80835
511, 9.08, 27.57645
512, 24.01, 26.61005
513, 23.97, 25.88545
514, 25.42, 25.3092
515, 34.94, 24.3334
516, 36.11, 24.73525
517, 38.01, 24.62825
518, 34.39, 24.95085
519, 37.51, 24.7446
520, 45.75, 26.76805
521, 40.55, 24.62075
522, 51.83, 25.9435
523, 53.99, 25.63995
524, 50.83, 25.46335
525, 44.97, 24.68315
526, 44.97, 24.62415
527, 48, 24.1994
528, 53.53, 21.86415
529, 52.48, 24.6006
530, 62.65, 25.3883
531, 61.28, 26.10065
532, 57.32, 27.4099
533, 56.98, 26.7821
534, 53.26, 26.6709
535, 60.7, 28.44245
536, 64.27, 29.86445
537, 59.33, 28.20345
538, 62.31, 27.50945
539, 52.11, 26.2279
540, 56.67, 25.22865
541, 60.16, 25.9918
542, 64.03, 27.46535
543, 72.06, 26.67395
544, 71.32, 28.61155
545, 62.61, 28.47485
546, 49.16, 26.1544
547, 39.31, 25.44855
548, 32.81, 25.19895
549, 35.21, 24.9748
550, 40.07, 25.8769
551, 40.07, 26.05695
552, 40.07, 25.63445
553, 33.74, 23.0976
554, 29.87, 22.8396
555, 29.87, 26.51545
556, 38.21, 26.52035
557, 38.21, 26.64255
558, 47.15, 25.7322
559, 55, 25.5677
560, 59.23, 27.9251
561, 59.23, 27.99095
562, 62.69, 28.0375
563, 70.7, 28.27685
564, 76.06, 29.76025
565, 83.51, 30.8262
566, 84.32, 30.34385
567, 87.37, 30.88805


